"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000108094",830.801377913542,0.0166445037127623,0.109729176991226,0.151687127974114,0.879433710074824,0.965393251516568
"ENSG00000108100",1937.67288076317,0.0670486555143063,0.103747275150463,0.646269074701639,0.518105112081549,0.782118528445897
"ENSG00000108106",259.512349015895,0.127035463545701,0.228668568157838,0.555544054738713,0.578522585614377,0.822851667837128
"ENSG00000108107",10015.6662114332,-0.133991971501198,0.171678947054324,-0.780479923719471,0.435108440119937,0.723927952952089
"ENSG00000108175",3671.61843111169,-0.356808513189221,0.177899947860135,-2.00566957709141,0.0448915131549361,0.185760100199865
"ENSG00000108176",18.6776384635311,-0.728575588111697,0.61450037180565,-1.18563897035709,0.235764905411215,0.527781557866837
"ENSG00000108179",577.538897676729,0.222349145245451,0.186373092078866,1.19303244242662,0.232856667589104,0.524033293145416
"ENSG00000108187",195.486088001077,0.0716345318397216,0.166921912520568,0.429149958552595,0.667814097408547,0.876560757962744
"ENSG00000108219",837.256135010276,-0.137690847274575,0.130685800314342,-1.05360220424395,0.292065079600802,0.595009731960487
"ENSG00000108231",31.3412058168309,-1.26690205082969,0.917900888868312,-1.38021660747236,0.167519962098852,0.432360229377489
"ENSG00000108239",718.516719174602,0.101357632528206,0.224766067763605,0.450947216084272,0.652027592344072,0.867670493458481
"ENSG00000108242",0.96169186922752,2.53549513855377,2.71674701085637,0.933283492508393,0.350673615926295,NA
"ENSG00000108244",0.12262360047132,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000108255",0.545070211773475,-1.51218042086683,2.43219411291623,-0.621735088016353,0.534116075430751,NA
"ENSG00000108256",2516.46123037449,0.0840172998641758,0.159911442463646,0.525398924365756,0.599305901116387,0.836928342315139
"ENSG00000108262",1200.32938133607,0.554930732206369,0.145920180784937,3.80297453869144,0.00014296905448096,0.00214170754709608
"ENSG00000108298",18045.2409134782,-0.05790451704521,0.146579754835708,-0.395037616962257,0.692815126649658,0.889437549829688
"ENSG00000108306",537.668455270194,-0.278824106073094,0.13203452949963,-2.11175142691652,0.0347077754896278,0.156025307150613
"ENSG00000108309",23.4187405423881,0.79524705784007,0.522334841017396,1.52248518649665,0.127887554386348,0.368535555794905
"ENSG00000108312",2329.3405374495,-0.157188477835415,0.100812961180258,-1.55920901434842,0.118946917992274,0.352948877937497
"ENSG00000108342",0.408646947783709,-0.0258947228196219,3.26370279189944,-0.00793415469199371,0.993669526886375,NA
"ENSG00000108344",1766.91881164471,-0.0037908339469784,0.0850266593166481,-0.0445840631331985,0.964438845805234,0.991139738055253
"ENSG00000108349",1947.83075672158,-0.096832099349821,0.113300079327328,-0.854651646536537,0.392744026684773,0.692526287593537
"ENSG00000108352",55.9655537001697,-0.798645328766624,0.301365950095943,-2.65008481718777,0.00804715658659123,0.0547011609084041
"ENSG00000108370",33.4556071732577,-0.336174175245897,0.365837879725258,-0.918915710692293,0.358139661711767,0.660116023846893
"ENSG00000108375",18.0320481348619,-0.725812772533598,0.421395999838582,-1.72240071764237,0.0849969537877916,0.284985358670822
"ENSG00000108379",19.9201856386676,-2.8001504010941,2.65265826594227,-1.05560163442291,0.291150253887071,0.594204648374274
"ENSG00000108381",344.241392354385,0.242183146863016,0.323409098419345,0.748844568834584,0.45395089335292,0.737037551439749
"ENSG00000108384",173.348233956107,-0.0703512598065843,0.177535596497308,-0.396265657110917,0.691909059619588,0.889437549829688
"ENSG00000108387",28.0231439156359,1.5491661612367,0.578204637300475,2.67926969328619,0.00737829401920104,0.0509085480276992
"ENSG00000108389",927.893272455702,0.156820625867716,0.138223731982648,1.13454197494394,0.256567277019482,0.553914670058455
"ENSG00000108395",874.873244012906,-0.162246199905957,0.143442179449953,-1.1310912907773,0.258016669582506,0.555248677377299
"ENSG00000108405",0.590141642310399,0.192938632862713,3.04679865776343,0.0633250354010409,0.949507680400354,NA
"ENSG00000108406",1569.49015386432,0.0334984377177113,0.0851675899552536,0.393323771816381,0.694080362823617,0.889780575001763
"ENSG00000108417",0,NA,NA,NA,NA,NA
"ENSG00000108423",55.044284158053,-0.421898106971385,0.299596897035811,-1.40821921436975,0.159066168383326,0.420282121452454
"ENSG00000108424",5477.81235245552,0.217025630533054,0.0852266036485926,2.54645405591776,0.0108823535676329,0.068886899994857
"ENSG00000108433",656.403304025106,-0.0833785633311187,0.161756723168993,-0.51545655536067,0.60623402082927,0.841275549209622
"ENSG00000108439",308.643227837074,0.0207265301227041,0.1515029186749,0.136806144092707,0.891184027026404,0.968182569697333
"ENSG00000108442",0,NA,NA,NA,NA,NA
"ENSG00000108443",786.975127660661,-0.0263128535012295,0.116968809908936,-0.224956153026733,0.822013384814279,0.945992859534802
"ENSG00000108448",154.755633329991,-0.569366484698831,0.237138091259142,-2.40099126072763,0.0163507269893657,0.0930596618767168
"ENSG00000108452",0.364862628218365,-1.89953432597824,3.2588930400436,-0.582877161857643,0.559975995917129,NA
"ENSG00000108465",1497.80187258701,0.151661273916102,0.107053617808827,1.41668518094302,0.156574991588402,0.416379323529975
"ENSG00000108468",1468.14631849113,-0.470808339774186,0.0946792839708043,-4.97266476919456,6.60388007025238e-07,1.91234729759029e-05
"ENSG00000108469",372.026525835982,-0.0862685089568512,0.167720551425402,-0.514358605571491,0.607001294537977,0.841557998271293
"ENSG00000108474",173.976799387922,-0.0730039070441812,0.189693085444511,-0.384852757669632,0.700346508911718,0.892523382486365
"ENSG00000108479",196.759762839575,0.233312198834056,0.181702000862638,1.2840375875136,0.199128804017694,0.478243852973038
"ENSG00000108506",262.749585774645,0.191249260589599,0.155375088891292,1.23088753772753,0.218364929246186,0.504598238241301
"ENSG00000108509",1155.37016499193,-0.134242643958499,0.20616493311351,-0.651141985841927,0.514954835759109,0.780289243378861
"ENSG00000108510",1732.64813709069,0.308806871092938,0.150847612741709,2.04714456848381,0.0406438921015409,0.173688415879751
"ENSG00000108511",105.807187182879,0.301837582280911,0.643524686899777,0.469038077987393,0.639042418643161,0.859376436720891
"ENSG00000108515",83.4428517254728,0.355325075124657,0.243343707589658,1.46017778164139,0.144241219996797,0.396538986540478
"ENSG00000108516",0,NA,NA,NA,NA,NA
"ENSG00000108518",6363.44198841839,0.321785557183322,0.153563436289323,2.09545686759092,0.0361303988488057,0.160122150999053
"ENSG00000108523",1321.92478852911,0.254443124553283,0.137919725191608,1.84486391775935,0.0650573366154305,0.239905859031092
"ENSG00000108528",558.847847433473,-0.0855663459601053,0.133084239430521,-0.642948754309685,0.520257352456404,0.782841291897887
"ENSG00000108551",93.982030356786,2.2147904446772,0.775577645687809,2.85566565384056,0.00429467126480235,0.0339826521971952
"ENSG00000108556",13.5978251446556,0.390834240597238,0.868147675329387,0.450193269767093,0.652571088712477,0.868077155947857
"ENSG00000108557",801.823359491777,-0.187624864349186,0.147452454762672,-1.27244313871324,0.203215714972398,0.483915409317132
"ENSG00000108559",413.295903720618,0.06752531746529,0.149547293513085,0.451531524770668,0.651606509511158,0.867415011562494
"ENSG00000108561",624.554031619021,0.151401828636718,0.13030576452591,1.16189662972748,0.245277456302813,0.538912966154954
"ENSG00000108576",3.59828282754428,-0.662673379163941,1.00504078795049,-0.65934973695474,0.509671210619677,NA
"ENSG00000108578",398.136564422783,-0.140556070881563,0.146549446292554,-0.959103390953612,0.337506662321201,0.642829845629094
"ENSG00000108582",7804.39938657127,0.44262769508128,0.274965382239641,1.6097578956158,0.10745072029269,0.332381772637417
"ENSG00000108587",787.00705030529,-0.227756858609063,0.156522202092371,-1.4551089593964,0.145639099217041,0.399078009343602
"ENSG00000108588",1584.696922188,0.220575659760715,0.119005062487636,1.85349812142346,0.0638109951568843,0.236577116683234
"ENSG00000108590",147.28043223135,0.0754395644494138,0.146851071098326,0.513714771606279,0.607451422836929,0.841802772455607
"ENSG00000108591",553.668659853257,0.189613086066919,0.104332051165604,1.81740015602635,0.0691558638793136,0.249908269733287
"ENSG00000108592",1310.33430582107,0.31919757121885,0.156667548731861,2.03741983456422,0.0416079878891135,0.176630373038591
"ENSG00000108599",710.887836365758,0.0318307475242223,0.140603472783071,0.226386638211506,0.820900719352362,0.945296638883175
"ENSG00000108602",9.98896324019566,-2.45409293135198,0.800464178344645,-3.06583729508924,0.00217061397943862,0.0197797525382659
"ENSG00000108604",2187.2675915473,1.29453188706492,0.185088659505146,6.99411779482325,2.66933218021477e-12,2.43536360658751e-10
"ENSG00000108622",15.3311464084224,-0.483166843974228,0.589914284317651,-0.819045845843695,0.412760257186847,0.707395506970103
"ENSG00000108639",373.672966343161,0.707582290284821,0.292885383506272,2.41590168076677,0.0156962990401853,0.0903880034082151
"ENSG00000108641",173.978286062586,-0.5665939612036,0.22818903594945,-2.48300256340588,0.0130280150104865,0.0788921580702994
"ENSG00000108651",591.433440112153,0.16940069253676,0.142982342338059,1.18476652268179,0.236109772318385,0.528046838323981
"ENSG00000108654",14675.6318030549,0.122352151957288,0.14135466721273,0.865568533178709,0.386726817895674,0.685923371254598
"ENSG00000108666",191.604344118376,0.0214907760944112,0.218299246475785,0.098446405296205,0.921577827516223,0.979184523483457
"ENSG00000108669",344.832958278675,-0.2182103528416,0.234201912801965,-0.931718918222982,0.351481806936147,0.654469533211972
"ENSG00000108671",1052.55149704486,0.127749654584909,0.127701623778561,1.00037611742848,0.31712852327979,0.621173239145424
"ENSG00000108679",3798.50786432313,-0.0179247634817311,0.25796578124942,-0.0694850433065777,0.944603537589338,0.985743391718938
"ENSG00000108684",8.60576833966221,-1.82996941528055,0.638851248802589,-2.86446871429069,0.00417709415165507,NA
"ENSG00000108688",13.6866352706293,-2.20851140453249,1.06927817305004,-2.06542269373448,0.0388830231618258,0.168348595136035
"ENSG00000108691",970.411140304568,-0.161553142340263,0.841733293087724,-0.191929134402702,0.847797715722122,0.955902842251453
"ENSG00000108700",14.8230522153913,-3.69035424586066,1.13155551061316,-3.26131083384585,0.00110898399777192,0.0113791074839131
"ENSG00000108702",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000108733",244.169133809876,-0.298591841113274,0.129677268475253,-2.30257657817844,0.0213026782258085,0.110907205819824
"ENSG00000108759",0.414990675316145,-0.548821438853018,3.18826747045052,-0.172137828441184,0.863329173819642,NA
"ENSG00000108771",285.7742605903,0.111844826137377,0.183576245647786,0.60925543902867,0.542355138591042,0.798134648209112
"ENSG00000108773",600.116755564929,0.0344616320031812,0.194914968985469,0.176803414240342,0.859662807130337,0.959924074503519
"ENSG00000108774",3331.67738917576,0.150157337818441,0.0917675945634389,1.63627845464161,0.101781323184038,0.320740353645912
"ENSG00000108784",1622.56065244643,0.202039657289432,0.14899303261889,1.35603426373789,0.175088266500787,0.444172830176621
"ENSG00000108785",27.9325564451412,-0.131914615330289,0.351725005898107,-0.375050431781082,0.707622960379851,0.8958705219031
"ENSG00000108786",427.135270798178,0.0434671906801103,0.102269769895773,0.425024821356391,0.670818580470583,0.877828408215727
"ENSG00000108788",659.013539173195,0.289445450210532,0.117747901530897,2.45817926644393,0.0139643448711099,0.0828397975217232
"ENSG00000108797",1888.70438293358,-0.62309428980908,0.148689948121969,-4.19056094698454,2.78265654909996e-05,0.000531441783557615
"ENSG00000108798",0.702217050945429,-0.782071589477708,2.91565117657301,-0.268232220562453,0.788520574996747,NA
"ENSG00000108799",1342.29785055181,0.40750937395809,0.141467230020297,2.88059202049564,0.00396929065008264,0.0319250700454071
"ENSG00000108813",2.6926491326683,0.769383406345312,1.20704748473892,0.637409394471111,0.523858210673341,NA
"ENSG00000108819",1860.4982663261,-0.170881768833348,0.131050905192257,-1.30393428860837,0.192255988081736,0.468498300804166
"ENSG00000108821",102624.279264829,-1.27736599026778,0.137394490448103,-9.29706850763617,1.44371201616874e-20,4.04907749719917e-18
"ENSG00000108823",8.77647902202595,0.0159435801032101,0.64979671997741,0.0245362582066656,0.980424862546767,NA
"ENSG00000108825",5.14258383910598,0.20429887592314,1.07584954003451,0.189895397377394,0.849391099209077,NA
"ENSG00000108826",350.058484245716,-0.195615155839531,0.151286407704406,-1.29301210074164,0.196006873947689,0.474129389225004
"ENSG00000108828",12520.6531965197,-0.592134446589749,0.170034675877622,-3.48243347148744,0.000496878667192968,0.00596766646680214
"ENSG00000108829",2056.88956388404,0.506965855447493,0.162005474311473,3.12931311489386,0.0017521548959292,0.0165542020579212
"ENSG00000108830",207.111531735843,-2.14987074785192,0.308770952079157,-6.96267162884148,3.33879448689352e-12,2.97447308847073e-10
"ENSG00000108839",59.7800621913259,-0.434917719667886,0.363543349224983,-1.19632973782923,0.231567908324923,0.522725930279276
"ENSG00000108840",2773.76022439599,0.455440975075058,0.152139298406739,2.99357877842616,0.00275726316793431,0.0239604337478681
"ENSG00000108846",420.783481087144,0.989279618085758,0.266404089797282,3.71345507059798,0.000204448775114281,0.0028643632739184
"ENSG00000108848",3098.92644784389,-0.00609493585680155,0.098237393661647,-0.0620429312059516,0.950528643675323,0.988277095062891
"ENSG00000108849",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000108852",136.665008399948,-0.560593104689871,0.274669695932104,-2.04097180356017,0.0412536298227395,0.175649767687768
"ENSG00000108854",3225.99422430589,-0.317595839205906,0.191262128642688,-1.660526532146,0.096808574903046,0.311221793017752
"ENSG00000108861",2140.53602424678,0.504109106945128,0.146197310255135,3.44814214478629,0.000564456894465144,0.0065795992074178
"ENSG00000108878",0,NA,NA,NA,NA,NA
"ENSG00000108883",1050.88560677255,-0.0277403000986984,0.208165775400758,-0.133260619068111,0.893987271194421,0.969412323949738
"ENSG00000108924",56.5691418988993,1.49029155485142,0.50008589712661,2.98007115060498,0.00288181438450553,0.0248124382338466
"ENSG00000108932",57.8619303202995,1.26315968151183,0.874831710125392,1.44388876956778,NA,NA
"ENSG00000108946",9506.91926314044,0.152625581513806,0.134041858494788,1.13864119184636,0.25485284028148,0.551944267991279
"ENSG00000108947",89.1294814993086,-0.265958324051755,0.255983232076345,-1.03896775540531,0.298819732743828,0.602452722631161
"ENSG00000108950",1128.12910754915,1.10704787634144,0.206327463875075,5.36548967136885,8.07299001447407e-08,3.01889959923975e-06
"ENSG00000108953",3228.23049320548,0.12291121821984,0.111854591458951,1.09884821549723,0.271834277343579,0.571954727753335
"ENSG00000108958",0,NA,NA,NA,NA,NA
"ENSG00000108960",1740.19798309104,1.65434301802866,0.230185964266485,7.18698476382095,6.62377988178983e-13,6.6435196231594e-11
"ENSG00000108961",258.825252672465,0.177390376076653,0.126769119802841,1.39931851189423,0.161717490808847,0.424310133429496
"ENSG00000108963",597.733948431112,0.0915598008740855,0.141309768964462,0.647936809642028,0.517025821610722,0.781535691990441
"ENSG00000108984",88.4692643849994,-0.277782384637326,0.545833633053085,-0.508914013018158,0.610812497217015,0.84321003481128
"ENSG00000109016",332.331069659253,0.499720608167129,0.222716082097905,2.2437562813603,0.0248480867154749,0.123668837760719
"ENSG00000109046",4231.89488349165,0.39471880392031,0.160849435034009,2.45396450311965,0.0141290927895354,0.0835226816149543
"ENSG00000109047",2.42595890105371,-1.00621063539345,1.16825581252673,-0.861293070065872,0.389076651469359,NA
"ENSG00000109061",0.546351577722045,2.64488929348297,2.38167612488697,1.1105159370099,0.266776764465573,NA
"ENSG00000109062",243.64047538731,0.183262800818162,0.24516060162956,0.747521419020964,0.454748878603705,0.737621480823939
"ENSG00000109063",38.6633201845208,0.577690739620745,0.363264659524988,1.59027509137868,0.111772810687588,0.339783062598057
"ENSG00000109065",513.18748544275,0.0473945655414073,0.126764413768446,0.37387910480918,0.708494262877656,0.89606813502839
"ENSG00000109066",533.232361626542,0.284887984238607,0.126680518362186,2.24886973878727,0.0245207847978967,0.122644414056851
"ENSG00000109072",20.316677804893,-0.542751814060075,0.424613475439539,-1.27822559917168,0.201169892448471,0.480934178552817
"ENSG00000109079",1098.86601359651,0.223701978362823,0.133308679714173,1.67807511740768,0.0933324355944644,0.30359100882263
"ENSG00000109083",466.873888331416,-0.0214018209018736,0.133283217108481,-0.160574011988729,0.87242892468238,0.963938065033825
"ENSG00000109084",189.825368590692,0.531121516945359,0.347982186398723,1.52628938406862,0.126937811304293,0.366730422806563
"ENSG00000109089",606.163034979631,0.184033273622987,0.173453048287706,1.06099763272959,0.288690976995403,0.591156001251413
"ENSG00000109099",6974.39680731841,-0.256064899227327,0.107996754788916,-2.37104253482262,0.017737989635969,0.0986265682634363
"ENSG00000109101",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000109103",418.630649394758,-0.305112908583993,0.210187822785028,-1.45162029151446,0.146607213451148,0.400932872466167
"ENSG00000109107",407.286052104135,-0.346811861985852,0.217706529393464,-1.59302462334078,0.111154667283051,0.338666539857716
"ENSG00000109111",3988.17861603403,0.0128408663344575,0.10374078536857,0.123778379822713,0.901490750554897,0.972296175783
"ENSG00000109113",2215.89357288014,-0.0387199878586311,0.06603678643602,-0.58633967441988,0.557647274621317,0.810369890847641
"ENSG00000109118",820.171458542967,-0.112493622566756,0.111710228599124,-1.00701273265176,0.313928655502042,0.617911167548303
"ENSG00000109132",0,NA,NA,NA,NA,NA
"ENSG00000109133",738.093494704592,0.081602610803509,0.122791796795554,0.664560768170657,0.506331469149718,0.774340113769822
"ENSG00000109158",0.609580952347848,0.671779830450206,2.44305883421511,0.274974888464376,0.783335531009936,NA
"ENSG00000109163",4.32380573003988,-1.12233776562729,1.05433897954413,-1.06449423515819,0.287104864556133,NA
"ENSG00000109171",1005.09516409187,0.149869077047834,0.164580493764802,0.910612634702682,0.362499510957137,0.663851885543633
"ENSG00000109180",1805.81732210134,-0.00787414065811553,0.12676645271471,-0.0621153348499574,0.95047098513553,0.988277095062891
"ENSG00000109181",0,NA,NA,NA,NA,NA
"ENSG00000109182",0,NA,NA,NA,NA,NA
"ENSG00000109184",1186.79643742989,0.300770330285947,0.144466300883227,2.08194110631421,0.0373478494719518,0.163856657083635
"ENSG00000109189",662.392886473346,0.653517925297,0.172094064236849,3.79744605483649,0.000146194578762816,0.00218011947650265
"ENSG00000109193",1.36675514346323,-0.0859132181049272,1.51310571894018,-0.0567793889280274,0.954720932698668,NA
"ENSG00000109205",0,NA,NA,NA,NA,NA
"ENSG00000109208",0,NA,NA,NA,NA,NA
"ENSG00000109220",258.309519182971,0.388381390670694,0.181988455751633,2.1340990507702,0.0328346735782213,0.150554384299777
"ENSG00000109255",0,NA,NA,NA,NA,NA
"ENSG00000109265",83.2191062509647,-1.52952414379936,0.476110288050574,-3.21254167823589,0.00131566057572776,0.0130917736001294
"ENSG00000109270",638.919232462056,0.159874724903494,0.108689024608859,1.47093715744379,0.141308112682617,0.391245222409184
"ENSG00000109272",1.11112212339133,-1.05088375200197,2.2444335242187,-0.468217811159183,0.639628836286603,NA
"ENSG00000109320",1076.85246300672,-0.239365204210546,0.115748846679376,-2.06797053342213,0.0386427940300453,0.167692010196285
"ENSG00000109321",2.64928049068289,-0.994435976115243,1.55431646532477,-0.639789900126585,0.522309199649488,NA
"ENSG00000109323",1742.68505323583,-0.249333746899689,0.179849582022813,-1.38634599032908,0.165641279905039,0.429561161671544
"ENSG00000109332",5536.30837790065,0.110663949389956,0.0745644637992113,1.4841379358397,0.137772330885006,0.384974529751553
"ENSG00000109339",761.557092139261,-0.761778459396951,0.18662558111494,-4.08185445342448,4.4677774177459e-05,0.000785882566687127
"ENSG00000109381",771.389104019187,-0.039228106038319,0.11673725316286,-0.33603759704361,0.736842514978038,0.90979275727275
"ENSG00000109390",384.312344159838,-0.0411644084248438,0.148788729388514,-0.276663485157913,0.782038512403704,0.929042905419622
"ENSG00000109424",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000109436",871.360495666343,-0.0523549782299348,0.0923156550360143,-0.567130008550662,0.570625856234352,0.818374689079246
"ENSG00000109445",621.626849155766,0.126995357502195,0.168944434466167,0.751698970750216,0.452232109515931,0.735824078683613
"ENSG00000109452",259.802042115211,0.142671166907643,0.329269970593008,0.43329540999653,0.664800172281106,0.874600296142925
"ENSG00000109458",913.315891006084,-0.33075164514017,0.160969190984889,-2.05475124224995,0.0399030377936838,0.17144156237882
"ENSG00000109466",362.714562927649,-0.131416504712635,0.167071868900923,-0.786586668223405,0.431523866074271,0.721635704992501
"ENSG00000109471",0,NA,NA,NA,NA,NA
"ENSG00000109472",8762.9306476566,-0.287079033671541,0.276936385770352,-1.03662446837015,0.299910905389429,0.602922379086699
"ENSG00000109475",5711.43759661083,0.0880602106850665,0.18227413943581,0.483119607409135,0.629010812789446,0.85415303144411
"ENSG00000109501",1996.62947255206,0.523151987145999,0.189829279708159,2.75590777118411,0.00585294980574407,0.0427400794638351
"ENSG00000109511",1.06781025565334,-2.47007734464875,2.20443713183219,-1.12050251240133,0.262499682566396,NA
"ENSG00000109519",327.873536758743,0.338174033231008,0.216329188231751,1.56323811869865,0.117996597306185,0.350891402127686
"ENSG00000109534",130.898789093203,-0.0267948407475012,0.188782558184808,-0.141934938296951,0.887131396907587,0.966798949857193
"ENSG00000109536",189.428287066516,-0.034783203722985,0.194141224074313,-0.179164440158628,0.857808584540852,0.959099630466656
"ENSG00000109572",1742.50608887516,-0.423707250208506,0.130812690924235,-3.239037796829,0.00119933678821772,0.0121579355137599
"ENSG00000109576",131.704321749863,-0.469440555914467,0.332869005201942,-1.41028617437563,0.158455199240475,0.419609987493679
"ENSG00000109586",456.623626495234,0.219260744398531,0.12276355642383,1.78604099445891,0.0740926207985871,0.261021805534916
"ENSG00000109606",2474.9304464169,0.116079530061588,0.104083389035579,1.11525509629503,0.264741121875877,0.563441689376784
"ENSG00000109610",4559.64808573635,-0.0659022709691958,0.331564472685813,-0.198761557398956,0.842449268697726,0.95453444112121
"ENSG00000109618",236.628899580662,-0.34555998288662,0.27000289698861,-1.27983805633462,0.200602096566878,0.480031403461109
"ENSG00000109625",1227.50097291119,-0.728416546812075,0.221321386670765,-3.29121626142555,0.000997551926597585,0.0104264485357629
"ENSG00000109654",1322.98666494407,-0.89061762158551,0.222595373810177,-4.00106078729652,6.30591544418495e-05,0.00106826721926377
"ENSG00000109667",132.326393112339,0.298405674449584,0.228425308447071,1.30635994968451,0.191430178931836,0.467313033514291
"ENSG00000109670",389.261012826957,-0.28215401533664,0.207311851471518,-1.36101247147177,0.173509748261437,0.441945028156653
"ENSG00000109674",49.0167958372032,-1.39526567355753,0.4023570942721,-3.46772976895483,0.000524874814433792,0.00623958325321804
"ENSG00000109680",606.371079318689,-0.871251095114515,0.259704083500628,-3.35478396554519,0.00079426986515281,0.00861691769895366
"ENSG00000109684",11.210146365765,0.871038549724396,0.52271162121657,1.66638451178323,0.0956368536671414,0.308634167651578
"ENSG00000109685",846.529404786498,-0.369663734360252,0.116235092602697,-3.18031092059089,0.00147117111232846,0.0143285242803815
"ENSG00000109686",5986.93708031536,0.729185181497185,0.132484436096996,5.50393089919881,3.71415174185928e-08,1.51211903576502e-06
"ENSG00000109689",1160.0423434388,-1.01698728917848,0.235229792146975,-4.32337791865688,1.53658182686264e-05,0.000317050841523633
"ENSG00000109705",7.98738966988011,-0.0696424746778327,0.817393988070249,-0.0852006201345433,0.932101897579593,NA
"ENSG00000109736",1061.17219268568,0.537914515579462,0.117892898991843,4.56273889419482,5.04905915217463e-06,0.000119481251343257
"ENSG00000109738",354.300548865968,-0.341705732272521,0.317642819286891,-1.07575462602823,0.28203700981005,0.583509035046296
"ENSG00000109743",410.051380966564,0.2434688587482,0.327583989887272,0.743225756643303,0.457345011985162,0.739563969189932
"ENSG00000109756",1518.13434506509,0.089153137703993,0.217675633141109,0.409568753367076,0.682122322217184,0.883519858417728
"ENSG00000109758",3.65909553641555,0.248503974897894,0.982957303556334,0.252812583007226,0.800413043668064,NA
"ENSG00000109762",442.212016489265,0.372540424813105,0.16524001108455,2.25454127222543,0.0241621372776259,0.121191059297197
"ENSG00000109771",38.5746690289266,-0.534014637183013,0.340459903220648,-1.56850963103554,0.116762244085603,0.348374184414148
"ENSG00000109775",373.655383457226,-0.485481343719923,0.120580080027653,-4.02621513942091,5.66818321605128e-05,0.000973295179218783
"ENSG00000109787",1470.7717746021,-0.161120607908594,0.122338318597743,-1.3170085199419,0.187835768717162,0.463393503375373
"ENSG00000109790",1601.85767852837,-0.00881174335875048,0.127576790818669,-0.0690701130057038,0.944933810562928,0.985743391718938
"ENSG00000109794",115.719012465086,-0.879292946496761,0.590438739377382,-1.48921960544793,0.136429549750575,0.382703130049662
"ENSG00000109805",79.6066207004415,-0.439488278088853,0.363822944805462,-1.20797295597684,0.227057664980555,0.516179576122861
"ENSG00000109814",1779.66864405641,0.256356986880876,0.175088522509598,1.46415643473617,0.143151210492885,0.394530617743362
"ENSG00000109819",148.489019199692,-0.206127324697311,0.572804879149037,-0.35985609096685,0.718954754578804,0.901363101299778
"ENSG00000109832",6.8401724016176,-0.139503985632643,0.796789699707518,-0.175082566559095,0.861014756552402,NA
"ENSG00000109846",1770.99590237253,0.535841709924386,0.225375660954897,2.37754914463288,0.0174281204296679,0.0973972510261735
"ENSG00000109851",0.221256680762682,1.53940926805239,3.52295592936864,0.43696523570429,0.662136560102751,NA
"ENSG00000109854",492.963926064627,0.124046904198531,0.439557071053518,0.282208869717916,0.777783357576694,0.927668054063556
"ENSG00000109861",4209.17580466704,1.05208847011965,0.246041601652794,4.27605926417404,1.90230602773932e-05,0.000381595030332609
"ENSG00000109881",67.5847492169301,-1.13297708745163,0.254564759662557,-4.45064387134129,8.56132149822162e-06,0.000189010516167006
"ENSG00000109906",439.541520915421,5.92760001886979,0.428136869478732,13.8451052489051,1.36181139450394e-43,2.57807919622028e-40
"ENSG00000109911",139.55889981028,-0.273930534679587,0.182552695475461,-1.50055595709573,0.133470450124335,0.377631627160322
"ENSG00000109917",477.351503605534,0.275538201295009,0.186055484802616,1.48094640470999,0.138620855904557,0.386406073067559
"ENSG00000109919",1250.06788720961,0.32814062613066,0.0934123027422094,3.51282022279477,0.000443377366159785,0.00543720664816999
"ENSG00000109920",1292.50202926665,0.0759249716349143,0.103718592517515,0.732028557195211,0.464151137734249,0.745289643715904
"ENSG00000109927",38.9226812290878,-0.00531338297904226,0.464622174102042,-0.0114359220786464,0.990875653216159,0.997067573871503
"ENSG00000109929",447.226047525051,0.0520503341723249,0.163257448012208,0.318823642082367,0.749860249332582,0.916074440503687
"ENSG00000109943",1.74479280643172,-0.309221778891864,1.29754511911584,-0.238312929805918,0.811638393672565,NA
"ENSG00000109944",145.33346298603,-0.05472498305317,0.27952212882089,-0.195780503261108,0.844781970895855,0.95517942806268
"ENSG00000109956",2.90819899785942,-0.0702400773615146,1.09598290962839,-0.0640886611866336,0.948899630347935,NA
"ENSG00000109971",19930.5479592843,-0.295398376081232,0.202448030308066,-1.45913188501623,0.144528811877339,0.397001441145735
"ENSG00000109991",1.48342037407605,0.642379643402093,1.34725377112973,0.476806713900257,0.63349976440934,NA
"ENSG00000110002",937.895467848231,-0.49295095983246,0.260609100600384,-1.89153394373724,0.0585531042775491,0.224105828729715
"ENSG00000110011",422.403027465995,-0.199656167574516,0.162480250943697,-1.22880267857108,0.219145797015658,0.505552990135622
"ENSG00000110013",1705.16096793129,-0.010625437551437,0.125213218554318,-0.0848587527268744,0.932373684012228,0.981788294202996
"ENSG00000110025",332.37046667743,0.240272023834175,0.151102645233065,1.5901245372877,0.111806736065734,0.339817984691057
"ENSG00000110031",108.429595509784,-0.491842167448098,0.213030839623965,-2.30878387521864,0.0209555772466899,0.109703497200525
"ENSG00000110042",761.418988357478,0.270922783562776,0.270664811870167,1.00095310391782,0.316849481179727,0.621135931762723
